Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
4345290,"The Crown Conspiracy (The Riyria Revelations, #1)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""0980003431""","=""9780980003437""",0,4.19,Aspirations Media Inc,Paperback,296,2008,2008,,2010/08/12,to-read,to-read (#13),to-read,,,,0,0
12095063,When I Was a Child I Read Books,Marilynne Robinson,"Robinson, Marilynne",Jakob Levinsen,"=""0374298785""","=""9780374298784""",5,3.89,"Farrar, Straus and Giroux",Hardcover,224,2012,2012,2012/08/14,2012/08/14,2012-reads,2012-reads (#39),read,,,,1,0
5146351,"Joker One: A Marine Platoon's Story of Courage, Leadership, and Brotherhood",Donovan Campbell,"Campbell, Donovan",,"=""1400067731""","=""9781400067732""",4,4.14,Random House,Hardcover,313,2009,2009,2012/08/07,2012/08/07,2012-reads,2012-reads (#38),read,"Absolutely brutal account of a Marine officer's tour of duty in Ramadi, Iraq.",,,1,0
13085609,"The Janus Affair (Ministry of Peculiar Occurrences, #2)",Pip Ballantine,"Ballantine, Pip","Tee Morris, Philippa Ballantine","=""006204978X""","=""9780062049780""",4,4.06,Harper Voyager Harper Collins,Paperback,416,2012,2012,2012/08/03,2012/08/03,2012-reads,2012-reads (#37),read,,,,1,0
12160906,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,"Archer, Jeffrey",,"=""1250000971""","=""9781250000972""",4,4.09,St. Martin's Press,Hardcover,352,2012,2012,2012/07/24,2012/07/24,2012-reads,2012-reads (#36),read,,,,1,0
11936279,The Technologists,Matthew Pearl,"Pearl, Matthew",,"=""1400066573""","=""9781400066575""",3,3.52,Random House ,Hardcover,480,2012,2012,2012/07/12,2012/07/12,2012-reads,2012-reads (#34),read,,,,1,0
10808010,Gideon's Corpse (Gideon Crew #2),Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446564370""","=""9780446564373""",3,3.80,Grand Central Publishing,Hardcover,368,2012,2012,2012/07/04,2012/07/04,2012-reads,2012-reads (#33),read,,,,1,0
12687461,"Locked On (Jack Ryan Jr, #3; Jack Ryan Universe, #14)",Tom Clancy,"Clancy, Tom",Mark Greaney,"=""039915731X""","=""9780399157318""",3,4.08,G.P. Putnam's Sons,Hardcover,853,2011,2011,2012/04/21,2012/04/21,2012-reads,2012-reads (#21),read,"As a long-time Clancy fan, I have a real affection for some of the characters that continue to inhabit his stories. John Clark and Ding Chavez play primary roles in Locked On, and it's hard to do anything but root for them.  However, Clancy's writing has gone significantly downhill, and this book is just the latest example of that slide.<br/><br/>Clancy lovers have come to expect long, thick novels, and picking this one up off the shelf leads you to believe that it is another of similar size to classics like Red Storm Rising or Clear and Present Danger.  However, opening the 900-page book you find that the publisher has reverted to tricks a lazy student uses with a college paper - wide margins, large line spacing, big fonts.  There is probably only 60% of the content that used to be in a 900-page Clancy novel.<br/><br/>The book is also sloppily edited. For example, at one point it is noted that Chavez and Clark have been partners ""for over 20 years"".  Further on, though, Chavez says that Clark ""is more than twice my age - what, 63, 64?""  It doesn't take a math whiz to figure out those numbers are screwed up. <br/><br/>Back in the glory days of this genre, Clancy was cranking out great stuff, WEB Griffin was top-notch, and Larry Bond was putting out some good stuff in the genre when he wasn't co-writing with Clancy. Today, though, I haven't found a younger author to fill that void; everybody seems to be focused on writing 300-page quickies rather than Clancy-length epics. Sad.",,,1,0
9634967,"Robopocalypse (Robopocalypse, #1)",Daniel H. Wilson,"Wilson, Daniel H.",,"=""0385533853""","=""9780385533850""",4,3.70,Doubleday,Hardcover,347,2011,2011,2012/06/21,2012/06/21,2012-reads,2012-reads (#32),read,,,,1,0
13617181,"Genesis for Normal People: A Guide to the Most Controversial, Misunderstood, and Abused Book of the Bible",Peter Enns,"Enns, Peter",Jared Byas,"=""""","=""""",4,4.27,Patheos Press,Kindle Edition,100,2012,2012,2012/06/10,2012/06/10,2012-reads,2012-reads (#31),read,,,,1,0
481601,Ancestor,Scott Sigler,"Sigler, Scott",,"=""1896944736""","=""9781896944739""",3,3.94,Dragon Moon Press,Hardcover,261,2010,2007,2012/05/31,2012/05/31,2012-reads,2012-reads (#30),read,"A fast-paced horror thriller. No surprises to be had here - this is straight-up predictable creature horror, and not as horrific as it could've been. ",,,1,0
6515834,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,Francis Chan,"Chan, Francis",Danae Yankoski,"=""1434767957""","=""9781434767950""",4,4.11,David C Cook,Paperback,167,2009,2009,2012/05/29,2012/05/29,2012-reads,2012-reads (#29),read,,,,1,0
539428,"Arthur (The Pendragon Cycle, #3)",Stephen R. Lawhead,"Lawhead, Stephen R.",,"=""0380708906""","=""9780380708901""",0,4.00,Avon Fantasy,Paperback,448,1990,1989,,2010/01/06,to-read,to-read (#3),to-read,,,,0,0
73934,"Merlin (The Pendragon Cycle, #2)",Stephen R. Lawhead,"Lawhead, Stephen R.",,"=""0310205069""","=""9780310205067""",0,4.09,Zondervan,Paperback,484,1996,1987,,2010/01/06,to-read,to-read (#2),to-read,,,,0,0
15154,"The Collectors (The Camel Club, #2)",David Baldacci,"Baldacci, David",,"=""044653109X""","=""9780446531092""",3,4.05,Warner Books,Hardcover,438,2006,2006,2009/06/17,2007/05/14,2009-reads,2009-reads (#44),read,,,,1,0
100683,Time (Manifold #1),Stephen Baxter,"Baxter, Stephen",,"=""0345430751""","=""9780345430755""",4,3.78,Del Rey Books,Hardcover,406,2000,1999,,2007/05/14,,,read,,,,1,0
64175,Manifold: Origin,Stephen Baxter,"Baxter, Stephen",,"=""0345430808""","=""9780345430809""",4,3.70,Del Rey Books,Paperback,544,2003,2001,,2007/05/09,,,read,,,,1,0
63742,Time (Manifold #1),Stephen Baxter,"Baxter, Stephen",,"=""034543076X""","=""9780345430762""",4,3.78,Del Rey Books,Paperback,480,2000,1999,,2007/05/09,,,read,,,,1,0
63818,"Manifold: Space (Manifold, #2)",Stephen Baxter,"Baxter, Stephen",,"=""0345430786""","=""9780345430786""",4,3.90,Random House Inc,Paperback,512,2002,2000,,2007/05/09,,,read,,,,1,0
13222253,"The Road Trip that Changed the World: The Unlikely Theory that will Change How You View Culture, the Church,  and, Most Importantly, Yourself",Mark Sayers,"Sayers, Mark",,"=""0802409318""","=""9780802409317""",4,4.30,Moody Publishers,Paperback,288,2012,2012,2012/05/24,2012/05/24,2012-reads,2012-reads (#26),read,"Australian pastor and author Mark Sayers put out a request for reviews of his new book, The Road Trip that Changed the World a few weeks ago, and I’m happy today to take him up on it. I had previously read his book Vertical Self and enjoyed it quite a bit, so I was looking forward to his newest offering.<br/><br/>The Road Trip that Changed the World draws its title and chief topic from the classic American novel On The Road by Jack Kerouac. Sayers examines how Kerouac’s novel incited a generation to leave the ideals of home, family, and place and instead to chase the dream of the road, the hope of whatever lays just beyond the horizon.<br/><br/>He spends a good chapter discussing our search for the transcendent, and notes how when we fail to notice and embrace the transcendence in the material here and now, we end up constantly looking for the next “woosh” – a fleeting moment of awe that makes us feel alive but quickly leaves us searching for the next hit.<br/><br/>The first two-thirds of the book is devoted to this examination of the shift in American culture brought on by Kerouac; the last third brings things around to the gospel. Sayers discusses Abraham as “the first counter-cultural rebel”, and traces a path through the Old and New Testaments, ultimately concluding that we need to reject the endless search for the “woosh” over the horizon, instead finding joy and meaning and transcendence in the here and now, as we experience true community and relationship with God.<br/><br/>I’ll say this – Sayers has the spirit of the times nailed. If anything, I didn’t respond to it more because it already seemed so familiar. His diagnosis of cynicism, distance, and the search for transcendence in “woosh” moments is right on. His prescription of embracing community and finding transcendence in experiencing God is a call appropriate for the time. If my cynical generation is willing to hear it, The Road Trip that Changed the World is a great call back to what really matters.<br/><br/>Note: I was provided a free copy of the book in return for reading and posting a fair review.",,,1,0
11529868,The Orphan Master's Son,Adam  Johnson,"Johnson, Adam",,"=""0812992792""","=""9780812992793""",4,4.06,Random House,Hardcover,443,2012,2012,2012/05/26,2012/05/26,2012-reads,2012-reads (#27),read,,,,1,0
13606956,Gathering String,Mimi Johnson,"Johnson, Mimi",,"=""""","=""""",5,3.94,,Kindle Edition,455,2012,2012,2012/05/05,2012/05/05,2012-reads,2012-reads (#25),read,"Now this is a great yarn. Gathering String follows the intertwined lives of three journalists and an ambitious politician on a stage that grows from small town to national. Johnson has an ear for dialogue and an eye for authentic detail. She writes characters that you feel like you know, and puts them in a story that will keep you turning pages until you reach the end. I only wish it would've lasted longer. A great read.",,,1,0
11294761,Towards Yesterday,Paul Antony Jones,"Jones, Paul Antony",,"=""""","=""""",3,3.73,Paul Jones,Kindle Edition,242,2011,2011,2012/04/28,2012/04/28,2012-reads,2012-reads (#24),read,,,,1,0
12160887,"The Inquisitor (Geiger, #1)",Mark Allen   Smith,"Smith, Mark Allen",,"=""0805094261""","=""9780805094268""",4,3.65,Henry Holt and Co.,Hardcover,336,2012,2012,2012/04/22,2012/04/22,2012-reads,2012-reads (#23),read,,,,1,0
12915261,The Explicit Gospel,Matt Chandler,"Chandler, Matt",Jared C. Wilson,"=""1433530031""","=""9781433530036""",5,4.18,Crossway,Hardcover,237,2012,2012,2012/04/21,2012/04/21,2012-reads,2012-reads (#22),read,,,,1,0
3206011,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,"Chan, Francis","Danae Yankoski, Chris Tomlin","=""1434768511""","=""9781434768513""",5,4.16,David C. Cook,Paperback,187,2008,2008,2012/04/19,2012/04/19,2012-reads,2012-reads (#20),read,,,,1,0
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",4,4.41,Bantam,Paperback,969,2002,1998,2012/04/14,2012/04/14,2012-reads,2012-reads (#19),read,,,,1,0
12067161,The Mirage,Matt Ruff,"Ruff, Matt",,"=""0061976229""","=""9780061976223""",4,3.59,Harper,Hardcover,432,2012,2012,2012/03/31,2012/03/31,2012-reads,2012-reads (#18),read,,,,1,0
11955138,"Coup d'Etat (Dewey Andreas, #2)",Ben Coes,"Coes, Ben",,"=""0312580762""","=""9780312580766""",3,4.26,St. Martin's Press,Hardcover,466,2011,2011,2012/03/10,2012/03/10,2012-reads,2012-reads (#16),read,,,,1,0
53856,Real Sex: The Naked Truth about Chastity,Lauren F. Winner,"Winner, Lauren F.",,"=""1587431971""","=""9781587431975""",4,3.89,Brazos Press,Paperback,184,2006,2005,2012/03/04,2012/03/04,2012-reads,2012-reads (#15),read,,,,1,0
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""""","=""""",4,4.14,Voyager,Paperback,278,2003,1974,2012/03/03,2012/03/03,2012-reads,2012-reads (#14),read,,,,1,0
11203932,"Covert Warriors (Presidential Agent, #7)",W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399157808""","=""9780399157806""",3,4.06,G.P. Putnam's Sons,Hardcover,384,2011,2011,2012/02/24,2012/02/24,2012-reads,2012-reads (#13),read,,,,1,0
77721,"The Book of the Dun Cow (Chauntecleer the Rooster, #1)",Walter Wangerin Jr.,"Jr., Walter Wangerin",,"=""0060574607""","=""9780060574604""",5,4.03,HarperOne,Paperback,256,2003,1978,2012/02/22,2012/02/22,2012-reads,2012-reads (#12),read,,,,1,0
11531546,"Simply Jesus: A New Vision of Who He Was, What He Did, and Why He Matters",N.T. Wright,"Wright, N.T.",,"=""0062084399""","=""9780062084392""",5,4.09,HarperOne,Hardcover,240,2011,2020,2012/02/19,2012/02/19,2012-reads,2012-reads (#11),read,,,,1,0
4102763,Paths of Glory,Jeffrey Archer,"Archer, Jeffrey",,"=""0312539517""","=""9780312539511""",4,3.99,St. Martin's Press,Hardcover,418,2009,2009,2012/02/16,2012/02/16,2012-reads,2012-reads (#10),read,,,,1,0
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",3,4.00,William Morrow,Hardcover,268,2006,2005,2012/02/12,2012/02/12,2012-reads,2012-reads (#9),read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",4,4.01,Ace Books,Mass Market Paperback,264,1987,1959,2012/02/07,2012/02/08,2012-reads,2012-reads (#8),read,,,,1,0
13144806,Junia Is Not Alone,Scot McKnight,"McKnight, Scot",,"=""""","=""""",0,4.26,Patheos Press,Kindle Edition,27,2011,2011,2012/02/07,2012/02/08,2012-reads,2012-reads (#7),read,,,,1,0
901,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""""","=""""",5,4.31,Starscape,Paperback,324,2002,1985,2012/01/28,2007/05/08,2012-reads,2012-reads (#6),read,"This one is fun, especially if you don't know the twist at the end.  Not my favorite OSC, but well worth reading.",,,1,0
11979149,Evolution of Adam: What the Bible Does and Doesn't Say about Human Origins,Peter Enns,"Enns, Peter",,"=""158743315X""","=""9781587433153""",5,3.96,Brazos Press,Paperback,192,2012,2012,2012/01/26,2012/01/26,2012-reads,2012-reads (#5),read,,,,1,0
12279839,The King Jesus Gospel: The Original Good News Revisited,Scot McKnight,"McKnight, Scot",,"=""031049298X""","=""9780310492986""",4,4.15,Zondervan,Hardcover,184,2011,2011,2012/01/18,2012/01/18,2012-reads,2012-reads (#4),read,,,,1,0
12997490,The Immortalists,Kyle Mills,"Mills, Kyle",,"=""161218216X""","=""9781612182162""",2,3.64,Thomas & Mercer,Hardcover,276,2011,2011,2012/01/15,2012/01/15,2012-reads,2012-reads (#3),read,,,,1,0
343333,An Ethic for Christians and Other Aliens in a Strange Land,William Stringfellow,"Stringfellow, William",,"=""1592448747""","=""9781592448746""",5,4.45,Wipf & Stock Publishers,Paperback,166,2004,1976,2012/01/10,2012/01/11,2012-reads,2012-reads (#2),read,,,,1,0
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,"=""0553804685""","=""9780553804683""",4,4.24,Bantam Spectra,Hardcover,558,2007,2007,2012/01/08,2012/01/08,2012-reads,2012-reads (#1),read,"An entertaining con game story, but not as compelling as the first book in the series (""The Lies of Locke Lamora"").  A lot of plot layers to keep track of, and while the pirate angles are entertaining, it doesn't quite live up to the original.  Still, a fun read.",,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2011/07/24,2011-reads,2011-reads (#24),read,,,,1,0
10872085,"Only Time Will Tell (The Clifton Chronicles, #1)",Jeffrey Archer,"Archer, Jeffrey",,"=""031253955X""","=""9780312539559""",4,4.09,St. Martin's Press,Hardcover,386,2011,2011,,2011/12/31,2011-reads,2011-reads (#51),read,,,,1,0
498641,The Practice of the Presence of God,Brother Lawrence,"Lawrence, Brother",Joseph de Beaufort,"=""""","=""""",4,4.31,Whitaker House,Paperback,95,1982,1692,,2011/12/30,2011-reads,2011-reads (#50),read,,,,1,0
5544,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",,"=""0393316041""","=""9780393316049""",4,4.27,W. W. Norton & Company,Paperback,391,1997,1985,,2011/12/30,2011-reads,2011-reads (#49),read,,,,1,0
38180,On the Beach,Nevil Shute,"Shute, Nevil",,"=""""","=""""",4,3.96,House of Stratus,Paperback,296,2002,1957,2011/12/26,2011/12/03,2011-reads,2011-reads (#48),read,"Ah, 1960s nuclear apocalypse, a genre nearly unto itself. Shute provides the reader a better than average rendition, choosing to focus on he reactions of individuals as they each try to come to grips with the fact that death, in the form of nuclear fallout, is heading their way. Sobering not so much from the anti-nuclear perspective, but moreso from asking 'how would I react?'.<br/><br/>Worth the read.",,,1,0
3872,A History of the World in 6 Glasses,Tom Standage,"Standage, Tom",,"=""0802715524""","=""9780802715524""",3,3.79,Bloomsbury,Paperback,336,2006,2005,,2011/12/24,2011-reads,2011-reads (#47),read,,,,1,0
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",3,3.99,William Morrow,Hardcover,1044,2011,2011,2011/12/11,2011/12/03,2011-reads,2011-reads (#45),read,"If you're willing to invest in a book this long, Stephenson at least keeps it engaging.  Some other reviewer described it as a ""data dump"", and boy was he right. The combination of data dump, backstories, and the weaving of a bunch of story lines together is an impressive feat.  The best I can liken it to is if Tom Clancy were writing novels about international terrorists and MMORPGs instead of Cold War non-nuclear battle scenarios, you'd get something like /Reamde/.<br/><br/>An entertaining read, but it requires a commitment.",,,1,0
10639032,"Abyss (Kirk McGarvey, #15)",David Hagberg,"Hagberg, David",,"=""0765324105""","=""9780765324108""",1,3.85,Forge Books,Hardcover,496,2011,2011,2011/11/25,2011/11/25,2011-reads,2011-reads (#44),read,"I should've known just from the cover and flyleaf that this particular bit if genre fiction was going to be a train wreck. And yet, like a train wreck, once I started I couldn't look away. <br/><br/>Ridiculous plot premise, unbelievable protagonist (former CIA director turned bodyguard?!?), uninspired prose and underdeveloped characters fill the 400+ pages of this tome. The author seems contractually obligated to describe each female character in terms of breast size, but mishandles the interpersonal scenes so badly that you wonder if he's actually ever had an interpersonal relationship. <br/><br/>The cover of the book proclaims it to be ""A Kirk McGarvey Novel"", leading me to believe that there are more books out there starring this ridiculous character. My advice: avoid them. Avoid this one, too. ",,,1,0
4702617,Pictures at an Exhibition,Sara Houghteling,"Houghteling, Sara",,"=""0307266850""","=""9780307266859""",3,3.39,Knopf,Hardcover,243,2009,2009,2011/11/19,2011/11/19,2011-reads,2011-reads (#43),read,,,,1,0
9655505,"Cold Vengeance (Pendergast, #11)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446554987""","=""9780446554985""",3,4.10,Grand Central Publishing,Hardcover,356,2011,2011,2011/11/11,2011/11/11,2011-reads,2011-reads (#41),read,,,,1,0
10627168,"The Affair (Jack Reacher, #16)",Lee Child,"Child, Lee",,"=""0385344325""","=""9780385344326""",4,4.14,Delacorte Press,Hardcover,405,2011,2011,2011/10/29,2011/10/29,2011-reads,2011-reads (#39),read,,,,1,0
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",3,3.96,Reagan Arthur Books,Kindle Edition,283,2011,2011,2011/10/28,2011/10/28,2011-reads,2011-reads (#38),read,,,,1,0
8853299,"Rule 34 (Halting State, #2)",Charles Stross,"Stross, Charles",,"=""1841497738""","=""9781841497730""",3,3.75,Orbit,Paperback,358,2011,2011,2011/10/25,2011/10/25,2011-reads,2011-reads (#37),read,,,,1,0
6898268,"Gospel-Powered Parenting, How the Gospel Shapes and Transforms Parenting",William P. Farley,"Farley, William P.",,"=""1596381353""","=""9781596381353""",4,4.06,Presbyterian and Reformed,Paperback,240,2012,2009,,2011/10/09,2011-reads,2011-reads (#36),read,"A solid but not groundbreaking book; good in the reminder that we need to be more focused on inculcating the gospel than good morals into our children. Fairly thin in practical examples of to-dos, but a useful compendium. ",,,1,0
